trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
367,False,"{'a': 0.01, 'e': 0.8715563142552756}",20,0,-59.267775961480396,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
368,False,"{'a': 0.01, 'e': 0.8708708833660754}",20,5,-15.81449115855649,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
369,False,"{'a': 0.01, 'e': 0.8701837546695257}",25,0,-139.66678389436817,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
370,False,"{'a': 0.01, 'e': 0.869494929505219}",35,0,-250.69448364199704,"{0: 17, 1: 7, 2: 5, 3: 3, 4: 3}",0
371,False,"{'a': 0.01, 'e': 0.8688044092160554}",20,0,-71.88146348146348,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
372,False,"{'a': 0.01, 'e': 0.8681121951482391}",20,0,-120.119462410766,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
373,False,"{'a': 0.01, 'e': 0.8674182886512775}",35,7,-109.25013304642063,"{0: 20, 1: 3, 2: 2, 3: 1, 4: 2}",1
374,False,"{'a': 0.01, 'e': 0.8667226910779762}",20,6,-48.53186824073817,"{0: 8, 1: 0, 2: 6, 3: 0, 4: 0}",1
375,False,"{'a': 0.01, 'e': 0.8660254037844387}",25,0,-89.19861053226234,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
376,False,"{'a': 0.01, 'e': 0.8653264281300619}",20,0,-144.76604114974856,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
377,False,"{'a': 0.01, 'e': 0.8646257654775349}",20,0,-127.58788864410278,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
378,False,"{'a': 0.01, 'e': 0.8639234171928353}",20,0,-71.96326712295816,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",1
379,False,"{'a': 0.01, 'e': 0.863219384645227}",25,0,-192.1129355875853,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
380,False,"{'a': 0.01, 'e': 0.8625136692072575}",25,0,-117.15426600126594,"{0: 13, 1: 2, 2: 8, 3: 2, 4: 0}",0
381,False,"{'a': 0.01, 'e': 0.861806272254755}",20,1,-98.68592791689692,"{0: 13, 1: 3, 2: 0, 3: 1, 4: 2}",1
382,False,"{'a': 0.01, 'e': 0.8610971951668264}",20,0,-61.68078278186084,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
383,False,"{'a': 0.01, 'e': 0.8603864393258535}",25,2,-109.19584931733961,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 2}",1
384,False,"{'a': 0.01, 'e': 0.8596740061174911}",25,0,-74.40624598028401,"{0: 18, 1: 4, 2: 1, 3: 1, 4: 1}",0
385,False,"{'a': 0.01, 'e': 0.8589598969306643}",25,0,-110.613834822016,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
386,False,"{'a': 0.01, 'e': 0.8582441131575658}",30,10,-69.16964060116075,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
387,False,"{'a': 0.01, 'e': 0.8575266561936523}",25,0,-59.46419067933891,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
388,False,"{'a': 0.01, 'e': 0.8568075274376429}",20,0,-147.80812045207955,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
389,False,"{'a': 0.01, 'e': 0.8560867282915161}",25,0,-123.91970875464389,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
390,False,"{'a': 0.01, 'e': 0.8553642601605067}",20,12,10.844562828484245,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.01, 'e': 0.854640124453103}",20,0,0.875936626806787,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
392,False,"{'a': 0.01, 'e': 0.853914322581045}",25,0,-158.87550012035632,"{0: 15, 1: 5, 2: 1, 3: 1, 4: 3}",0
393,False,"{'a': 0.01, 'e': 0.8531868559593203}",25,0,-150.3737616111374,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
394,False,"{'a': 0.01, 'e': 0.8524577260061625}",35,12,-23.910063225881032,"{0: 16, 1: 5, 2: 2, 3: 0, 4: 0}",1
395,False,"{'a': 0.01, 'e': 0.8517269341430476}",20,9,-16.53931897806455,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
396,False,"{'a': 0.01, 'e': 0.8509944817946918}",20,0,-82.53718310455025,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 0}",0
397,False,"{'a': 0.01, 'e': 0.8502603703890486}",35,0,-111.85468634043866,"{0: 25, 1: 4, 2: 4, 3: 0, 4: 2}",0
398,False,"{'a': 0.01, 'e': 0.8495246013573055}",30,0,-131.7508731813223,"{0: 19, 1: 1, 2: 7, 3: 2, 4: 1}",0
399,False,"{'a': 0.01, 'e': 0.8487871761338818}",25,0,-127.17187172719517,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
400,False,"{'a': 0.01, 'e': 0.848048096156426}",20,0,-50.47776474405552,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
401,False,"{'a': 0.01, 'e': 0.8473073628658121}",25,5,-118.93236872781027,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",1
402,False,"{'a': 0.01, 'e': 0.8465649777061378}",20,0,-78.0505892012297,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
403,False,"{'a': 0.01, 'e': 0.8458209421247207}",20,3,-40.87410550520666,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
404,False,"{'a': 0.01, 'e': 0.8450752575720964}",20,0,-158.5377506771607,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
405,False,"{'a': 0.01, 'e': 0.8443279255020152}",25,0,-159.64871768801743,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
406,False,"{'a': 0.01, 'e': 0.8435789473714388}",25,0,-108.27031503711952,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
407,False,"{'a': 0.01, 'e': 0.8428283246405387}",20,0,-61.27010505479167,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
408,False,"{'a': 0.01, 'e': 0.8420760587726923}",25,10,-57.75337680731753,"{0: 10, 1: 0, 2: 3, 3: 2, 4: 0}",1
409,False,"{'a': 0.01, 'e': 0.8413221512344804}",20,0,-71.6240435005062,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
410,False,"{'a': 0.01, 'e': 0.8405666034956844}",30,0,-288.478021510741,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 6}",0
411,False,"{'a': 0.01, 'e': 0.8398094170292829}",25,0,-101.84267273329827,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
412,False,"{'a': 0.01, 'e': 0.8390505933114502}",20,0,-82.7756857925839,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
413,False,"{'a': 0.01, 'e': 0.8382901338215515}",30,0,-129.35466175955193,"{0: 14, 1: 7, 2: 7, 3: 2, 4: 0}",0
414,False,"{'a': 0.01, 'e': 0.8375280400421417}",25,0,-113.19115335437425,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
415,False,"{'a': 0.01, 'e': 0.8367643134589616}",30,11,-85.01856477354453,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 1}",1
416,False,"{'a': 0.01, 'e': 0.8359989555609354}",30,0,-210.11797131601034,"{0: 18, 1: 2, 2: 6, 3: 0, 4: 4}",0
417,False,"{'a': 0.01, 'e': 0.8352319678401673}",25,0,-95.83248006308438,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
418,False,"{'a': 0.01, 'e': 0.8344633517919392}",25,0,-160.92792457290437,"{0: 11, 1: 2, 2: 9, 3: 2, 4: 1}",0
419,False,"{'a': 0.01, 'e': 0.8336931089147072}",35,0,-176.28597617386725,"{0: 21, 1: 4, 2: 6, 3: 2, 4: 2}",0
420,False,"{'a': 0.01, 'e': 0.8329212407100994}",20,0,-107.35812988604678,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
421,False,"{'a': 0.01, 'e': 0.8321477486829125}",30,0,-202.5231689688092,"{0: 19, 1: 2, 2: 4, 3: 1, 4: 4}",0
422,False,"{'a': 0.01, 'e': 0.8313726343411085}",30,0,-92.10134165366257,"{0: 18, 1: 4, 2: 6, 3: 2, 4: 0}",0
423,False,"{'a': 0.01, 'e': 0.8305958991958127}",25,14,10.443656860404927,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.01, 'e': 0.8298175447613098}",20,7,-23.160618998269168,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
425,False,"{'a': 0.01, 'e': 0.8290375725550416}",20,3,-60.76623537468468,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
426,False,"{'a': 0.01, 'e': 0.8282559840976041}",20,0,11.65860884923305,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
427,False,"{'a': 0.01, 'e': 0.8274727809127438}",25,0,-119.04796938117983,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
428,False,"{'a': 0.01, 'e': 0.8266879645273554}",30,0,-140.83129230249102,"{0: 22, 1: 3, 2: 1, 3: 1, 4: 3}",0
429,False,"{'a': 0.01, 'e': 0.8259015364714786}",35,0,-162.67800117076249,"{0: 18, 1: 5, 2: 10, 3: 1, 4: 1}",0
430,False,"{'a': 0.01, 'e': 0.8251134982782952}",20,0,-43.154839853559785,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
431,False,"{'a': 0.01, 'e': 0.8243238514841258}",20,11,-0.8316070962630071,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
432,False,"{'a': 0.01, 'e': 0.8235325976284275}",30,0,-172.0667700098919,"{0: 18, 1: 3, 2: 4, 3: 3, 4: 2}",0
433,False,"{'a': 0.01, 'e': 0.82273973825379}",25,0,-217.5893339992444,"{0: 13, 1: 1, 2: 7, 3: 0, 4: 4}",0
434,False,"{'a': 0.01, 'e': 0.8219452749059332}",25,0,-117.39256367202869,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
435,False,"{'a': 0.01, 'e': 0.821149209133704}",20,0,-88.18337522725186,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
436,False,"{'a': 0.01, 'e': 0.8203515424890737}",30,0,-142.70178320430918,"{0: 19, 1: 4, 2: 3, 3: 2, 4: 2}",0
437,False,"{'a': 0.01, 'e': 0.8195522765271339}",30,0,-143.702625901729,"{0: 17, 1: 6, 2: 5, 3: 0, 4: 2}",0
438,False,"{'a': 0.01, 'e': 0.8187514128060945}",25,0,-200.17589063266152,"{0: 13, 1: 4, 2: 2, 3: 3, 4: 3}",0
439,False,"{'a': 0.01, 'e': 0.8179489528872805}",25,0,-37.63969913984467,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
440,False,"{'a': 0.01, 'e': 0.8171448983351285}",20,4,-90.58285771820685,"{0: 9, 1: 1, 2: 4, 3: 1, 4: 1}",1
441,False,"{'a': 0.01, 'e': 0.816339250717184}",30,0,-47.37187842832711,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
442,False,"{'a': 0.01, 'e': 0.8155320116040982}",20,0,-104.9350324101782,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
443,False,"{'a': 0.01, 'e': 0.8147231825696251}",20,0,-92.86425047479186,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
444,False,"{'a': 0.01, 'e': 0.8139127651906181}",25,0,-174.12998643596072,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
445,False,"{'a': 0.01, 'e': 0.8131007610470277}",30,8,-7.199801935609857,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
446,False,"{'a': 0.01, 'e': 0.8122871717218972}",20,0,-28.236305423832448,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
447,False,"{'a': 0.01, 'e': 0.811471998801361}",20,0,-94.41905908591879,"{0: 10, 1: 6, 2: 2, 3: 1, 4: 1}",0
448,False,"{'a': 0.01, 'e': 0.8106552438746399}",30,0,-78.19934243341,"{0: 19, 1: 4, 2: 6, 3: 1, 4: 0}",0
449,False,"{'a': 0.01, 'e': 0.80983690853404}",20,0,-122.91261484997206,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
450,False,"{'a': 0.01, 'e': 0.8090169943749475}",20,0,-91.43749298169529,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
451,False,"{'a': 0.01, 'e': 0.8081955029958271}",20,0,-114.59130397348378,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
452,False,"{'a': 0.01, 'e': 0.8073724359982183}",20,0,-56.679683866707364,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
453,False,"{'a': 0.01, 'e': 0.8065477949867323}",20,0,-90.16655790385879,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
454,False,"{'a': 0.01, 'e': 0.8057215815690493}",30,12,-45.76316708428388,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 0}",1
455,False,"{'a': 0.01, 'e': 0.8048937973559142}",20,0,-41.98824194078958,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
456,False,"{'a': 0.01, 'e': 0.8040644439611346}",20,3,-37.511082486528736,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
457,False,"{'a': 0.01, 'e': 0.8032335230015778}",35,12,-72.0097213254616,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 0}",1
458,False,"{'a': 0.01, 'e': 0.8024010360971665}",20,4,-0.4951671866169689,"{0: 12, 1: 4, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.01, 'e': 0.8015669848708766}",20,0,-37.93150179776729,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
460,False,"{'a': 0.01, 'e': 0.8007313709487334}",30,0,-114.04069716449388,"{0: 19, 1: 5, 2: 3, 3: 2, 4: 1}",0
461,False,"{'a': 0.01, 'e': 0.7998941959598094}",20,0,-94.25631523031478,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
462,False,"{'a': 0.01, 'e': 0.7990554615362198}",20,7,-51.65744247493053,"{0: 6, 1: 2, 2: 5, 3: 0, 4: 0}",1
463,False,"{'a': 0.01, 'e': 0.7982151693131203}",25,12,-73.26177389049825,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 1}",1
464,False,"{'a': 0.01, 'e': 0.7973733209287036}",20,0,-84.62457107305502,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
465,False,"{'a': 0.01, 'e': 0.7965299180241963}",30,0,-135.0551627217288,"{0: 19, 1: 0, 2: 8, 3: 2, 4: 1}",0
466,False,"{'a': 0.01, 'e': 0.7956849622438553}",20,8,-75.79500950281583,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
467,False,"{'a': 0.01, 'e': 0.7948384552349654}",25,1,-107.9377564161428,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 1}",1
468,False,"{'a': 0.01, 'e': 0.7939903986478354}",20,0,-32.08671056348534,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
469,False,"{'a': 0.01, 'e': 0.7931407941357945}",25,0,-87.21240565883028,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",1
470,False,"{'a': 0.01, 'e': 0.7922896433551907}",30,6,-87.63062685370173,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 1}",1
471,False,"{'a': 0.01, 'e': 0.7914369479653858}",20,0,-137.82312603250386,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
472,False,"{'a': 0.01, 'e': 0.790582709628753}",25,14,-17.932495498743144,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
473,False,"{'a': 0.01, 'e': 0.7897269300106737}",30,0,-108.75389645221208,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
474,False,"{'a': 0.01, 'e': 0.7888696107795341}",20,0,-40.40106374052509,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
475,False,"{'a': 0.01, 'e': 0.788010753606722}",25,7,-24.741333746500004,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
476,False,"{'a': 0.01, 'e': 0.7871503601666232}",25,7,-106.85797545947986,"{0: 10, 1: 4, 2: 2, 3: 0, 4: 2}",1
477,False,"{'a': 0.01, 'e': 0.7862884321366188}",20,0,-66.04900401313783,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
478,False,"{'a': 0.01, 'e': 0.7854249711970819}",25,0,-77.81573740747126,"{0: 15, 1: 7, 2: 1, 3: 1, 4: 1}",0
479,False,"{'a': 0.01, 'e': 0.7845599790313733}",25,14,-12.645425610020432,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
480,False,"{'a': 0.01, 'e': 0.7836934573258398}",25,0,-94.24639602079787,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
481,False,"{'a': 0.01, 'e': 0.7828254077698097}",30,0,-80.6398346040751,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
482,False,"{'a': 0.01, 'e': 0.7819558320555899}",20,0,-46.13902438222984,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
483,False,"{'a': 0.01, 'e': 0.7810847318784633}",30,0,-41.79264117028924,"{0: 24, 1: 4, 2: 1, 3: 0, 4: 1}",0
484,False,"{'a': 0.01, 'e': 0.7802121089366836}",25,0,-59.00283203447627,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
485,False,"{'a': 0.01, 'e': 0.7793379649314741}",35,0,-78.41570982266936,"{0: 25, 1: 4, 2: 5, 3: 0, 4: 1}",0
486,False,"{'a': 0.01, 'e': 0.7784623015670235}",25,0,-43.74601354979001,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
487,False,"{'a': 0.01, 'e': 0.777585120550482}",35,0,-58.761936971813974,"{0: 28, 1: 2, 2: 3, 3: 1, 4: 1}",0
488,False,"{'a': 0.01, 'e': 0.7767064235919591}",25,9,-62.65256585189824,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 0}",1
489,False,"{'a': 0.01, 'e': 0.7758262124045194}",25,0,-48.756238965344075,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
490,False,"{'a': 0.01, 'e': 0.7749444887041795}",20,0,-119.60920418548,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
491,False,"{'a': 0.01, 'e': 0.7740612542099052}",30,0,-131.69987283954424,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
492,False,"{'a': 0.01, 'e': 0.7731765106436073}",20,0,-106.57931559119194,"{0: 11, 1: 6, 2: 1, 3: 0, 4: 2}",0
493,False,"{'a': 0.01, 'e': 0.7722902597301384}",30,0,-123.26186202022548,"{0: 20, 1: 5, 2: 2, 3: 1, 4: 2}",0
494,False,"{'a': 0.01, 'e': 0.7714025031972901}",25,0,-51.587953590540565,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
495,False,"{'a': 0.01, 'e': 0.7705132427757891}",20,6,6.0223087847555234,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
496,False,"{'a': 0.01, 'e': 0.7696224801992946}",25,0,-56.84698857943346,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
497,False,"{'a': 0.01, 'e': 0.7687302172043932}",25,19,-4.5962253333815974,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
498,False,"{'a': 0.01, 'e': 0.7678364555305974}",20,0,-41.90795229890904,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
499,False,"{'a': 0.01, 'e': 0.7669411969203417}",20,0,-101.14100804657222,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
500,False,"{'a': 0.01, 'e': 0.7660444431189781}",20,0,-134.12740094949197,"{0: 9, 1: 1, 2: 8, 3: 1, 4: 1}",0
501,False,"{'a': 0.01, 'e': 0.7651461958747743}",25,0,-96.55765237472713,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
502,False,"{'a': 0.01, 'e': 0.764246456938909}",25,0,-88.41065533963338,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
503,False,"{'a': 0.01, 'e': 0.7633452280654697}",30,0,-195.8080609934768,"{0: 16, 1: 3, 2: 6, 3: 3, 4: 2}",0
504,False,"{'a': 0.01, 'e': 0.7624425110114479}",20,3,-140.4088551092977,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 3}",1
505,False,"{'a': 0.01, 'e': 0.7615383075367368}",25,0,-135.75415146593616,"{0: 14, 1: 4, 2: 3, 3: 3, 4: 1}",0
506,False,"{'a': 0.01, 'e': 0.7606326194041273}",20,0,-44.55001888180262,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
507,False,"{'a': 0.01, 'e': 0.7597254483793047}",20,0,-98.09745173064259,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
508,False,"{'a': 0.01, 'e': 0.7588167962308454}",30,7,-7.623666042706461,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 0}",1
509,False,"{'a': 0.01, 'e': 0.7579066647302134}",20,6,-42.097518935722874,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
510,False,"{'a': 0.01, 'e': 0.7569950556517564}",20,0,-57.260659781132915,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
511,False,"{'a': 0.01, 'e': 0.7560819707727031}",20,7,-93.8925615017174,"{0: 7, 1: 1, 2: 2, 3: 2, 4: 1}",1
512,False,"{'a': 0.01, 'e': 0.7551674118731591}",30,16,-85.15352937115382,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
513,False,"{'a': 0.01, 'e': 0.7542513807361039}",20,0,-28.710166554405042,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
514,False,"{'a': 0.01, 'e': 0.7533338791473869}",30,0,-171.48697951657442,"{0: 18, 1: 3, 2: 6, 3: 0, 4: 3}",0
515,False,"{'a': 0.01, 'e': 0.7524149088957244}",20,0,-67.75283784409058,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
516,False,"{'a': 0.01, 'e': 0.751494471772696}",20,0,-14.764494577464642,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
517,False,"{'a': 0.01, 'e': 0.7505725695727412}",25,0,-102.11198293000443,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
518,False,"{'a': 0.01, 'e': 0.749649204093155}",20,12,-32.26556567182584,"{0: 4, 1: 2, 2: 1, 3: 1, 4: 0}",1
519,False,"{'a': 0.01, 'e': 0.7487243771340861}",35,0,-274.4936531315782,"{0: 20, 1: 4, 2: 4, 3: 2, 4: 5}",0
520,False,"{'a': 0.01, 'e': 0.7477980904985319}",20,8,-38.113752225920926,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
521,False,"{'a': 0.01, 'e': 0.7468703459923354}",20,5,-73.21411499837104,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 1}",1
522,False,"{'a': 0.01, 'e': 0.7459411454241822}",25,0,-136.0762417637898,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
523,False,"{'a': 0.01, 'e': 0.7450104906055961}",35,0,-127.7469219997648,"{0: 21, 1: 6, 2: 5, 3: 2, 4: 1}",0
524,False,"{'a': 0.01, 'e': 0.7440783833509366}",20,10,-62.71628911732517,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 1}",1
525,False,"{'a': 0.01, 'e': 0.7431448254773942}",20,0,-33.778142843432796,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
526,False,"{'a': 0.01, 'e': 0.742209818804988}",25,0,-29.572606124661117,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
527,False,"{'a': 0.01, 'e': 0.7412733651565613}",20,0,-29.9941896940486,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
528,False,"{'a': 0.01, 'e': 0.740335466357778}",25,0,-110.46769120687476,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
529,False,"{'a': 0.01, 'e': 0.7393961242371205}",20,12,-42.776349126206284,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 1}",1
530,False,"{'a': 0.01, 'e': 0.7384553406258838}",20,7,-135.5621209841292,"{0: 5, 1: 1, 2: 4, 3: 1, 4: 2}",1
531,False,"{'a': 0.01, 'e': 0.7375131173581739}",25,6,-164.77476318758022,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 3}",1
532,False,"{'a': 0.01, 'e': 0.7365694562709032}",25,0,-4.625057400085072,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
533,False,"{'a': 0.01, 'e': 0.7356243592037874}",35,0,-156.61848669271617,"{0: 25, 1: 2, 2: 4, 3: 1, 4: 3}",0
534,False,"{'a': 0.01, 'e': 0.7346778279993413}",20,10,-1.0025149681370884,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
535,False,"{'a': 0.01, 'e': 0.7337298645028763}",20,0,-55.25348032343855,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
536,False,"{'a': 0.01, 'e': 0.7327804705624956}",20,0,-175.2802851539056,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
537,False,"{'a': 0.01, 'e': 0.7318296480290911}",20,0,-50.888323518327866,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
538,False,"{'a': 0.01, 'e': 0.7308773987563403}",20,0,-91.24426365619364,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",1
539,False,"{'a': 0.01, 'e': 0.7299237246007015}",20,0,-63.54843008824675,"{0: 11, 1: 5, 2: 3, 3: 1, 4: 0}",0
540,False,"{'a': 0.01, 'e': 0.7289686274214116}",20,0,-104.28123015798624,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
541,False,"{'a': 0.01, 'e': 0.7280121090804812}",25,0,-88.80704018386535,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
542,False,"{'a': 0.01, 'e': 0.7270541714426918}",20,0,-89.16036973505443,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
543,False,"{'a': 0.01, 'e': 0.726094816375592}",20,10,-43.75519237991709,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
544,False,"{'a': 0.01, 'e': 0.7251340457494933}",25,0,-116.4794096225341,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
545,False,"{'a': 0.01, 'e': 0.7241718614374675}",20,0,-43.97404298159304,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
546,False,"{'a': 0.01, 'e': 0.723208265315342}",20,0,-50.97756210509045,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
547,False,"{'a': 0.01, 'e': 0.7222432592616967}",35,0,-109.92449154685508,"{0: 24, 1: 0, 2: 10, 3: 0, 4: 1}",0
548,False,"{'a': 0.01, 'e': 0.7212768451578604}",25,2,-67.35773016446305,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 1}",1
549,False,"{'a': 0.01, 'e': 0.7203090248879069}",25,0,-126.92388212530146,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
550,False,"{'a': 0.01, 'e': 0.7193398003386512}",20,0,-102.03126166572908,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",1
